who_region,iso3,country_name,city,year,version,pm10_concentration,pm25_concentration,no2_concentration,type_of_stations,reference,web_link,population,population_source,latitude,longitude,who_ms
4_Eur,DEU,Germany,Munchen/DEU,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",23.804,15.809,47.187,"Urban, Urban, Urban, Suburban, Urban",NA,NA,1538302,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",48.15646511,11.56921578,1
4_Eur,DEU,Germany,Munchen/DEU,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.82,13.581,44.805,"Urban, Urban, Suburban, Urban, Suburban",NA,NA,1538302,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",48.15926,11.5537,1
4_Eur,DEU,Germany,Munchen/DEU,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",21.29,13.448,45.74,"Urban, Urban, Suburban, Urban, Suburban",NA,NA,1538302,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",48.15926,11.5537,1
4_Eur,DEU,Germany,Munchen/DEU,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.77,12.309,43.264,"Urban, Urban, Suburban, Urban, Suburban",NA,NA,1538302,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",48.15926,11.5537,1
4_Eur,DEU,Germany,Munchen/DEU,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",21.845,13.917,41.848,"Urban, Urban, Suburban, Urban, Suburban",NA,NA,1538302,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",48.15926,11.5537,1
4_Eur,DEU,Germany,Munchen/DEU,2018,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.071,13.514,37.002,"Urban, Urban, Suburban, Urban, Suburban",NA,NA,1538302,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",48.15926,11.5537,1
4_Eur,DEU,Germany,Munchen/DEU,2019,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.95,10.725,34.343,"Urban, Urban, Suburban, Urban, Suburban",NA,NA,1538302,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",48.15926,11.5537,1
4_Eur,DEU,Germany,Munchen/DEU,2020,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",16.899,9.933,29.247,"Urban, Urban, Suburban, Urban, Suburban",NA,NA,1538302,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",48.15926,11.5537,1
4_Eur,DEU,Germany,Munchen/DEU,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",16.481,8.85,25.375,"Urban, Urban, Suburban, Urban, Suburban",NA,NA,1538302,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",48.15926,11.5537,1
4_Eur,DEU,Germany,Munster/DEU,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",24.052,16.935,39.266,"Urban, Urban, Urban, Urban",NA,NA,165058,"manual, manual, manual, manual",51.95535575,7.618965875,1
4_Eur,DEU,Germany,Munster/DEU,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",21.961,15.746,37.429,"Urban, Urban, Urban, Urban",NA,NA,315293,NA,51.95535,7.618975,1
4_Eur,DEU,Germany,Munster/DEU,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.974,13.557,36.071,"Urban, Urban, Urban, Urban",NA,NA,315293,NA,51.95535,7.618975,1
4_Eur,DEU,Germany,Munster/DEU,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.06,13.613,35.766,"Urban, Urban, Urban, Urban",NA,NA,315293,NA,51.95535,7.618975,1
4_Eur,DEU,Germany,Munster/DEU,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.339,13.081,32.895,"Urban, Urban, Urban, Urban",NA,NA,315293,NA,51.95535,7.618975,1
4_Eur,DEU,Germany,Munster/DEU,2018,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",22.277,13.605,30.68,"Urban, Urban, Urban, Urban",NA,NA,315293,NA,51.95535,7.618975,1
4_Eur,DEU,Germany,Munster/DEU,2019,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",18.273,10.978,27.663,"Urban, Urban, Urban",NA,NA,315293,NA,51.95103333,7.6208,1
4_Eur,DEU,Germany,Munster/DEU,2020,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.919,10.339,23.874,"Urban, Urban, Urban",NA,NA,315293,NA,51.95103333,7.6208,1
4_Eur,DEU,Germany,Munster/DEU,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.052,10.544,22.711,"Urban, Urban, Urban",NA,NA,315293,NA,51.95103333,7.6208,1
4_Eur,DEU,Germany,Munstertal Schwarzwald/DEU,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",9.079,6.379,5.154,Rural,NA,NA,5044,"manual, manual, manual",47.809894,7.764521,1
4_Eur,DEU,Germany,Munstertal Schwarzwald/DEU,2014,V6.0  (2023),8.159,5.765,4.186,Rural,NA,NA,NA,NA,47.8099,7.7645,1
4_Eur,DEU,Germany,Munstertal Schwarzwald/DEU,2015,V6.0  (2023),9.78,6.112,4.232,Rural,NA,NA,NA,NA,47.8099,7.7645,1
4_Eur,DEU,Germany,Munstertal Schwarzwald/DEU,2016,V6.0  (2023),7.352,5.186,3.716,Rural,NA,NA,NA,NA,47.8099,7.7645,1
4_Eur,DEU,Germany,Munstertal Schwarzwald/DEU,2017,V6.0  (2023),7.92,4.868,3.439,Rural,NA,NA,NA,NA,47.8099,7.7645,1
4_Eur,DEU,Germany,Munstertal Schwarzwald/DEU,2018,V6.0  (2023),9.151,5.84,4.62,Rural,NA,NA,NA,NA,47.8099,7.7645,1
4_Eur,DEU,Germany,Munstertal Schwarzwald/DEU,2019,V6.0  (2023),7.264,4.59,3.814,Rural,NA,NA,NA,NA,47.8099,7.7645,1
4_Eur,DEU,Germany,Munstertal Schwarzwald/DEU,2020,V6.0  (2023),8.291,4.118,2.642,Rural,NA,NA,NA,NA,47.8099,7.7645,1
4_Eur,DEU,Germany,Munstertal Schwarzwald/DEU,2021,V6.0  (2023),7.161,4.043,2.89,Rural,NA,NA,NA,NA,47.8099,7.7645,1
4_Eur,DEU,Germany,Nadorster Strasse/DEU,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",21.788,17.766,40.839,NA,NA,NA,NA,NA,53.15184,8.21754,1
4_Eur,DEU,Germany,Nauen/DEU,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",26.701,20.64,13.065,NA,NA,NA,16385,"manual, manual, manual",52.608608,12.885195,1
4_Eur,DEU,Germany,Nauen/DEU,2013,V4.0 (2018),17.779,13.113,11.666,Suburban,NA,NA,NA,NA,52.6086,12.8852,1
4_Eur,DEU,Germany,Nauen/DEU,2014,V6.0  (2023),19.87,15.465,13.832,Suburban,NA,NA,NA,NA,52.6086,12.8852,1
4_Eur,DEU,Germany,Nauen/DEU,2015,V6.0  (2023),17.406,12.886,12.401,Suburban,NA,NA,NA,NA,52.6086,12.8852,1
4_Eur,DEU,Germany,Nauen/DEU,2016,V6.0  (2023),17.841,13.751,12.985,Suburban,NA,NA,NA,NA,52.6086,12.8852,1
4_Eur,DEU,Germany,Nauen/DEU,2017,V6.0  (2023),17.155,14.208,10.612,Suburban,NA,NA,NA,NA,52.6086,12.8852,1
4_Eur,DEU,Germany,Nauen/DEU,2018,V6.0  (2023),21.189,13.999,11.989,Suburban,NA,NA,NA,NA,52.6086,12.8852,1
4_Eur,DEU,Germany,Nauen/DEU,2019,V6.0  (2023),17.363,11.08,11.517,Suburban,NA,NA,NA,NA,52.6086,12.8852,1
4_Eur,DEU,Germany,Nauen/DEU,2020,V6.0  (2023),14.786,9.584,10.725,Suburban,NA,NA,NA,NA,52.6086,12.8852,1
4_Eur,DEU,Germany,Nauen/DEU,2021,V6.0  (2023),15.706,11.262,10.297,Suburban,NA,NA,NA,NA,52.6086,12.8852,1
4_Eur,DEU,Germany,Neu Ulm/DEU,2014,V6.0  (2023),19.451,13.661,27.322,Urban,NA,NA,58978,NA,48.3971,10.0083,1
4_Eur,DEU,Germany,Neu Ulm/DEU,2015,V6.0  (2023),19.561,13.687,27.976,Urban,NA,NA,58978,NA,48.3971,10.0083,1
4_Eur,DEU,Germany,Neu Ulm/DEU,2016,V6.0  (2023),17.29,12.284,28.079,Urban,NA,NA,58978,NA,48.3971,10.0083,1
4_Eur,DEU,Germany,Neu Ulm/DEU,2017,V6.0  (2023),17.907,12.541,29.79,Urban,NA,NA,58978,NA,48.3971,10.0083,1
4_Eur,DEU,Germany,Neu Ulm/DEU,2018,V6.0  (2023),18.221,13.177,27.258,Urban,NA,NA,58978,NA,48.3971,10.0083,1
4_Eur,DEU,Germany,Neu Ulm/DEU,2019,V6.0  (2023),16.061,10.708,27.398,Urban,NA,NA,58978,NA,48.3971,10.0083,1
4_Eur,DEU,Germany,Neu Ulm/DEU,2020,V6.0  (2023),15.098,9.963,23.238,Urban,NA,NA,58978,NA,48.3971,10.0083,1
4_Eur,DEU,Germany,Neu Ulm/DEU,2021,V6.0  (2023),14.835,8.774,21.32,Urban,NA,NA,58978,NA,48.3971,10.0083,1
4_Eur,DEU,Germany,Neu Zauche/DEU,2017,V6.0  (2023),15.387,9.39,6.242,Rural,NA,NA,NA,NA,51.8976,14.0571,1
4_Eur,DEU,Germany,Neu Zauche/DEU,2018,V6.0  (2023),18.297,13.42,7.707,Rural,NA,NA,NA,NA,51.8976,14.0571,1
4_Eur,DEU,Germany,Neu Zauche/DEU,2019,V6.0  (2023),14.271,10.033,6.557,Rural,NA,NA,NA,NA,51.8976,14.0571,1
4_Eur,DEU,Germany,Neu Zauche/DEU,2020,V6.0  (2023),12.639,9.152,5.538,Rural,NA,NA,NA,NA,51.8976,14.0571,1
4_Eur,DEU,Germany,Neu Zauche/DEU,2021,V6.0  (2023),13.477,10.2,5.114,Rural,NA,NA,NA,NA,51.8976,14.0571,1
4_Eur,DEU,Germany,Neubrandenburg/DEU,2019,"V6.0  (2023), V6.0  (2023)",17.688,12.316,21.406,"Urban, Urban",NA,NA,63761,NA,53.5593,13.26715,1
4_Eur,DEU,Germany,Neubrandenburg/DEU,2020,V6.0  (2023),15.914,11.008,20.61,Urban,NA,NA,63761,NA,53.5588,13.2679,1
4_Eur,DEU,Germany,Neubrandenburg/DEU,2021,V6.0  (2023),16.324,11.131,17.864,Urban,NA,NA,63761,NA,53.5588,13.2679,1
4_Eur,DEU,Germany,Neuenburg/DEU,2021,V6.0  (2023),13.796,10.092,14.176,Suburban,NA,NA,NA,NA,47.819,7.568,1
4_Eur,DEU,Germany,Neuruppin/DEU,2017,V6.0  (2023),16.411,12.194,17.499,Suburban,NA,NA,NA,NA,52.9319,12.8095,1
4_Eur,DEU,Germany,Neuruppin/DEU,2018,V6.0  (2023),18.051,13.272,12.967,Suburban,NA,NA,NA,NA,52.9319,12.8095,1
4_Eur,DEU,Germany,Neuruppin/DEU,2019,V6.0  (2023),16.265,10.513,12.826,Suburban,NA,NA,NA,NA,52.9319,12.8095,1
4_Eur,DEU,Germany,Neuruppin/DEU,2020,V6.0  (2023),13.529,9.41,11.279,Suburban,NA,NA,NA,NA,52.9319,12.8095,1
4_Eur,DEU,Germany,Neuruppin/DEU,2021,V6.0  (2023),15.156,11.499,12.328,Suburban,NA,NA,NA,NA,52.9319,12.8095,1
4_Eur,DEU,Germany,Neustadt An der Donau/DEU,2015,V6.0  (2023),16.011,13.888,11.354,Rural,NA,NA,NA,NA,48.8532,11.7778,1
4_Eur,DEU,Germany,Neuwied/DEU,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",20.26,15.879,30.012,NA,NA,NA,64144,"old database, old database, old database, old database, old database",50.4287076,7.4690442,1
4_Eur,DEU,Germany,Neuwied/DEU,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",19.86,13.029,26.741,"Urban, Urban",NA,NA,64144,"old database, old database, old database",50.4287326,7.4689828,1
4_Eur,DEU,Germany,Neuwied/DEU,2014,"V6.0  (2023), V6.0  (2023)",19.231,11.467,25.536,"Urban, Urban",NA,NA,NA,NA,50.42805,7.47105,1
4_Eur,DEU,Germany,Neuwied/DEU,2015,"V6.0  (2023), V6.0  (2023)",19.43,11.594,25.312,"Urban, Urban",NA,NA,NA,NA,50.42805,7.47105,1
4_Eur,DEU,Germany,Neuwied/DEU,2016,"V6.0  (2023), V6.0  (2023)",18.537,10.938,24.71,"Urban, Urban",NA,NA,NA,NA,50.42805,7.47105,1
4_Eur,DEU,Germany,Neuwied/DEU,2017,"V6.0  (2023), V6.0  (2023)",20.049,10.581,24.778,"Urban, Urban",NA,NA,NA,NA,50.42805,7.47105,1
4_Eur,DEU,Germany,Neuwied/DEU,2018,"V6.0  (2023), V6.0  (2023)",20.608,11.415,24.709,"Urban, Urban",NA,NA,NA,NA,50.42805,7.47105,1
4_Eur,DEU,Germany,Neuwied/DEU,2019,"V6.0  (2023), V6.0  (2023)",18.591,9.658,22.965,"Urban, Urban",NA,NA,NA,NA,50.42805,7.47105,1
4_Eur,DEU,Germany,Neuwied/DEU,2020,"V6.0  (2023), V6.0  (2023)",16.201,7.714,19.628,"Urban, Urban",NA,NA,NA,NA,50.42805,7.47105,1
4_Eur,DEU,Germany,Neuwied/DEU,2021,"V6.0  (2023), V6.0  (2023)",16.977,8.952,19.105,"Urban, Urban",NA,NA,NA,NA,50.42805,7.47105,1
4_Eur,DEU,Germany,Nienhagen/DEU,2019,V6.0  (2023),15.838,11.239,8.739,Suburban,NA,NA,NA,NA,54.1616,12.1741,1
4_Eur,DEU,Germany,Nienhagen/DEU,2020,V6.0  (2023),12.662,8.955,8.511,Suburban,NA,NA,NA,NA,54.1616,12.1741,1
4_Eur,DEU,Germany,Nienhagen/DEU,2021,V6.0  (2023),12.949,9.75,8.623,Suburban,NA,NA,NA,NA,54.1616,12.1741,1
4_Eur,DEU,Germany,Nordhausen/DEU,2021,"V6.0  (2023), V6.0  (2023)",13.786,10.261,14.642,"Urban, Urban",NA,NA,NA,NA,51.5026,10.788,1
4_Eur,DEU,Germany,Nurnberg/DEU,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",26.128,17.706,38.669,NA,NA,NA,486314,"manual, manual, manual, manual, manual, manual, manual, manual, manual",49.45928433,11.05062911,1
4_Eur,DEU,Germany,Nurnberg/DEU,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",28.277,14.551,36.521,"Urban, Urban, Urban",NA,NA,510356,manual,49.45270725,11.043525,1
4_Eur,DEU,Germany,Nurnberg/DEU,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",26.512,13.571,37.289,"Urban, Urban, Urban",NA,NA,518370,NA,49.44953333,11.04976667,1
4_Eur,DEU,Germany,Nurnberg/DEU,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",26.134,13.516,37.901,"Urban, Urban, Urban",NA,NA,518370,NA,49.44953333,11.04976667,1
4_Eur,DEU,Germany,Nurnberg/DEU,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",23.909,13.168,36.31,"Urban, Urban, Urban",NA,NA,518370,NA,49.44953333,11.04976667,1
4_Eur,DEU,Germany,Nurnberg/DEU,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",23.275,12.754,35.185,"Urban, Urban, Urban",NA,NA,518370,NA,49.44953333,11.04976667,1
4_Eur,DEU,Germany,Nurnberg/DEU,2018,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",26.464,13.267,36.022,"Urban, Urban, Urban",NA,NA,518370,NA,49.44953333,11.04976667,1
4_Eur,DEU,Germany,Nurnberg/DEU,2019,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",21.576,11.323,32.248,"Urban, Urban, Urban",NA,NA,518370,NA,49.44953333,11.04976667,1
4_Eur,DEU,Germany,Nurnberg/DEU,2020,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.732,10.902,28.351,"Urban, Urban, Urban",NA,NA,518370,NA,49.44953333,11.04976667,1
4_Eur,DEU,Germany,Nurnberg/DEU,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.812,11.657,27.184,"Urban, Urban, Urban",NA,NA,518370,NA,49.44953333,11.04976667,1
4_Eur,DEU,Germany,Oberaudorf/DEU,2013,V4.0 (2018),24.643,14.095,45.134,Rural,NA,NA,NA,NA,47.6485,12.1883,1
4_Eur,DEU,Germany,Oberaudorf/DEU,2014,V6.0  (2023),21.827,12.905,41.354,Rural,NA,NA,NA,NA,47.6485,12.1883,1
4_Eur,DEU,Germany,Oberaudorf/DEU,2015,V6.0  (2023),19.752,12.768,44.378,Rural,NA,NA,NA,NA,47.6485,12.1883,1
4_Eur,DEU,Germany,Oberaudorf/DEU,2016,V6.0  (2023),17.905,11.452,39.818,Rural,NA,NA,NA,NA,47.6485,12.1883,1
4_Eur,DEU,Germany,Oberaudorf/DEU,2017,V6.0  (2023),19.049,12.73,36.122,Rural,NA,NA,NA,NA,47.6485,12.1883,1
4_Eur,DEU,Germany,Oberaudorf/DEU,2018,V6.0  (2023),18.137,13.658,30.242,Rural,NA,NA,NA,NA,47.6485,12.1883,1
4_Eur,DEU,Germany,Oberaudorf/DEU,2019,V6.0  (2023),15.759,11.318,28.42,Rural,NA,NA,NA,NA,47.6485,12.1883,1
4_Eur,DEU,Germany,Oberaudorf/DEU,2020,V6.0  (2023),13.808,9.869,20.637,Rural,NA,NA,NA,NA,47.6485,12.1883,1
4_Eur,DEU,Germany,Oberaudorf/DEU,2021,V6.0  (2023),14.366,10.097,20.331,Rural,NA,NA,NA,NA,47.6485,12.1883,1
4_Eur,DEU,Germany,Oberbodnitz/DEU,2015,V6.0  (2023),12.502,8.633,7.416,Rural,NA,NA,NA,NA,50.7916,11.6612,1
4_Eur,DEU,Germany,Oberbodnitz/DEU,2016,V6.0  (2023),11.71,7.535,5.749,Rural,NA,NA,NA,NA,50.7916,11.6612,1
4_Eur,DEU,Germany,Oberbodnitz/DEU,2017,V6.0  (2023),11.326,7.131,5.704,Rural,NA,NA,NA,NA,50.7916,11.6612,1
4_Eur,DEU,Germany,Oberbodnitz/DEU,2018,V6.0  (2023),13.085,10.006,6.803,Rural,NA,NA,NA,NA,50.7916,11.6612,1
4_Eur,DEU,Germany,Oberbodnitz/DEU,2019,V6.0  (2023),9.785,7.079,4.492,Rural,NA,NA,NA,NA,50.7916,11.6612,1
4_Eur,DEU,Germany,Oberbodnitz/DEU,2020,V6.0  (2023),11.629,8.683,4.143,Rural,NA,NA,NA,NA,50.7916,11.6612,1
4_Eur,DEU,Germany,Oberbodnitz/DEU,2021,V6.0  (2023),10.405,6.87,4.066,Rural,NA,NA,NA,NA,50.7916,11.6612,1
4_Eur,DEU,Germany,Oberhausen/DEU,2020,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",16.148,6.817,30.999,"Urban, Urban, Urban",NA,NA,210764,NA,51.4761,6.8567,1
4_Eur,DEU,Germany,Oberhausen/DEU,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.201,12.227,33.651,"Urban, Urban, Urban",NA,NA,210764,NA,51.4761,6.8567,1
4_Eur,DEU,Germany,Oberried/DEU,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",8.079,6.778,2.516,NA,NA,NA,2870,"manual, manual, manual, manual",47.913256,7.908035,1
4_Eur,DEU,Germany,Offenbach Am Main/DEU,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",22.219,15.618,48.157,"Urban, Urban, Urban, Urban, Urban",NA,NA,203104,"manual, manual, manual",50.10607638,8.774761375,1
4_Eur,DEU,Germany,Offenbach Am Main/DEU,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",22.41,14.214,44.99,"Urban, Urban, Urban, Urban, Urban",NA,NA,256900,NA,50.10754,8.77294,1
4_Eur,DEU,Germany,Offenbach Am Main/DEU,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.71,13.003,43.387,"Urban, Urban, Urban, Urban, Urban",NA,NA,256900,NA,50.10754,8.77294,1
4_Eur,DEU,Germany,Offenbach Am Main/DEU,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.972,11.65,42.383,"Urban, Urban, Urban, Urban, Urban",NA,NA,256900,NA,50.10754,8.77294,1
4_Eur,DEU,Germany,Offenbach Am Main/DEU,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.926,12.227,41.447,"Urban, Urban, Urban, Urban, Urban",NA,NA,256900,NA,50.10754,8.77294,1
4_Eur,DEU,Germany,Offenbach Am Main/DEU,2018,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",21.607,12.593,41.936,"Urban, Urban, Urban, Urban, Urban, Urban",NA,NA,341313,NA,50.11151667,8.767216667,1
4_Eur,DEU,Germany,Offenbach Am Main/DEU,2019,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.714,10.608,40.34,"Urban, Urban, Urban, Urban, Urban, Urban",NA,NA,341313,NA,50.11151667,8.767216667,1
4_Eur,DEU,Germany,Offenbach Am Main/DEU,2020,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.624,9.431,33.744,"Urban, Urban, Urban, Urban, Urban, Urban",NA,NA,341313,NA,50.11151667,8.767216667,1
4_Eur,DEU,Germany,Offenbach Am Main/DEU,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.008,9.635,31.554,"Urban, Urban, Urban, Urban, Urban, Urban",NA,NA,341313,NA,50.11151667,8.767216667,1
4_Eur,DEU,Germany,Oldenburg/DEU,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",21.57,11.977,48.802,"Urban, Urban",NA,NA,217451,"manual, manual, manual",53.1446216,8.2131704,1
4_Eur,DEU,Germany,Oldenburg/DEU,2014,V6.0  (2023),26.446,16.23,53.851,Urban,NA,NA,169077,NA,53.1428,8.2121,1
4_Eur,DEU,Germany,Oldenburg/DEU,2015,V6.0  (2023),23.127,13.573,52.33,Urban,NA,NA,169077,NA,53.1428,8.2121,1
4_Eur,DEU,Germany,Oldenburg/DEU,2016,V6.0  (2023),21.617,14.729,50.335,Urban,NA,NA,169077,NA,53.1428,8.2121,1
4_Eur,DEU,Germany,Oldenburg/DEU,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.861,14.604,27.146,"Urban, Urban, Urban",NA,NA,169077,NA,53.13956667,8.195866667,1
4_Eur,DEU,Germany,Oldenburg/DEU,2018,V6.0  (2023),21.558,13.755,47.561,Urban,NA,NA,169077,NA,53.1428,8.2121,1
4_Eur,DEU,Germany,Oldenburg/DEU,2019,"V6.0  (2023), V6.0  (2023)",18.518,11.282,35.948,"Urban, Urban",NA,NA,169077,NA,53.1428,8.21205,1
4_Eur,DEU,Germany,Oldenburg/DEU,2020,"V6.0  (2023), V6.0  (2023)",15.485,8.423,27.103,"Urban, Urban",NA,NA,169077,NA,53.1428,8.21205,1
4_Eur,DEU,Germany,Oldenburg/DEU,2021,"V6.0  (2023), V6.0  (2023)",16.189,8.933,26.941,"Urban, Urban",NA,NA,169077,NA,53.1428,8.21205,1
4_Eur,DEU,Germany,Osnabruck/DEU,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",25.471,16.668,34.852,NA,NA,NA,159469,"manual, manual, manual, manual, old database, old database, old database",52.263889,8.046351857,1
4_Eur,DEU,Germany,Osnabruck/DEU,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",20.9,13.725,33.847,"Urban, Urban",NA,NA,156266,"manual, manual, manual, manual, manual, manual, manual",52.26364667,8.04654,1
4_Eur,DEU,Germany,Osnabruck/DEU,2014,"V6.0  (2023), V6.0  (2023)",22.062,15.145,34.279,"Urban, Urban",NA,NA,165251,NA,52.2628,8.0472,1
4_Eur,DEU,Germany,Osnabruck/DEU,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.584,12.595,37.548,"Urban, Urban, Urban",NA,NA,165251,NA,52.26593333,8.047133333,1
4_Eur,DEU,Germany,Osnabruck/DEU,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",18.872,13.267,38.526,"Urban, Urban, Urban",NA,NA,165251,NA,52.26593333,8.047133333,1
4_Eur,DEU,Germany,Osnabruck/DEU,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.154,13.248,36.211,"Urban, Urban, Urban",NA,NA,165251,NA,52.26593333,8.047133333,1
4_Eur,DEU,Germany,Osnabruck/DEU,2018,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.55,13.35,36.449,"Urban, Urban, Urban",NA,NA,165251,NA,52.26593333,8.047133333,1
4_Eur,DEU,Germany,Osnabruck/DEU,2019,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.413,10.342,32.867,"Urban, Urban, Urban",NA,NA,165251,NA,52.26593333,8.047133333,1
4_Eur,DEU,Germany,Osnabruck/DEU,2020,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",14.842,8.398,29.775,"Urban, Urban, Urban, Urban",NA,NA,165251,NA,52.2675,8.0471,1
4_Eur,DEU,Germany,Osnabruck/DEU,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",16.243,9.976,28.749,"Urban, Urban, Urban, Urban",NA,NA,165251,NA,52.2675,8.0471,1
